3.743    59|51|64|62|66|66|50|50|32|10| 10|22|36|70|76|45|87|80|64|60|
3.762    60|63|69|71|74|72|59|47|23|5| 8|35|40|56|75|75|69|72|69|53|
3.782    51|59|80|74|87|75|49|48|35|13| 13|28|49|68|63|73|70|63|63|53|
3.801    47|79|78|78|92|68|68|60|28|10| 7|39|42|63|80|96|73|65|71|66|
3.821    40|76|78|95|89|82|67|55|39|13| 13|34|62|69|76|78|68|65|75|50|
3.840    79|74|72|78|101|79|74|63|32|19| 11|23|71|71|100|97|96|86|74|66|
3.860    60|78|94|76|80|85|77|47|32|13| 7|32|55|66|85|95|95|74|77|51|
3.879    68|83|79|86|95|74|74|67|40|12| 12|40|61|82|93|109|101|104|69|65|
3.899    70|80|99|103|100|81|93|81|43|15| 8|45|68|62|99|94|85|94|84|73|
3.918    73|99|91|94|88|101|86|61|35|13| 10|64|73|73|88|99|108|95|72|52|
3.938    71|93|103|110|106|102|94|78|38|16| 19|48|68|89|95|100|114|97|105|71|
3.958    78|88|97|91|102|111|102|73|48|17| 15|46|82|90|114|123|120|99|110|88|
3.977    102|119|98|119|126|100|113|86|44|19| 21|54|74|93|101|115|133|105|87|78|
3.997    85|95|120|113|118|122|96|81|47|15| 19|39|77|96|115|115|115|113|93|84|
4.016    82|114|129|121|133|129|99|71|43|24| 13|42|92|91|112|142|118|110|119|92|
4.036    96|113|127|150|119|116|102|88|42|12| 17|50|85|109|124|127|135|128|104|104|
4.055    98|124|113|116|155|129|111|82|51|17| 12|64|108|86|137|127|130|126|113|97|
4.075    119|118|130|161|136|129|111|109|56|19| 15|48|82|104|134|154|146|116|130|96|
4.094    119|112|138|155|160|135|132|112|68|16| 17|61|75|104|151|146|182|139|105|123|
4.114    110|114|144|164|123|164|117|80|63|22| 30|65|120|130|125|142|186|169|118|113|
4.133    101|124|144|176|176|137|129|80|59|26| 27|68|98|143|152|161|165|153|147|111|
4.153    130|126|162|161|167|164|133|112|71|20| 31|51|114|146|165|175|148|152|137|133|
4.173    112|129|130|188|155|147|125|102|46|17| 20|79|99|134|151|168|161|173|138|124|
4.192    137|169|180|179|181|175|143|115|63|25| 34|75|111|149|160|173|174|168|157|133|
4.212    130|182|201|190|178|146|142|110|79|29| 21|71|107|165|174|167|188|187|156|149|
4.231    149|173|204|199|188|192|152|121|86|25| 26|66|130|162|174|179|166|169|142|141|
4.251    147|192|169|176|196|194|179|115|87|21| 31|92|131|170|199|182|213|177|195|139|
4.270    165|176|201|200|219|203|146|139|75|26| 33|87|120|183|187|215|212|197|177|169|
4.290    158|187|206|224|222|209|168|132|99|31| 31|74|135|200|206|204|208|197|201|167|
4.309    190|185|231|244|216|211|188|158|89|30| 35|91|141|185|215|239|218|191|179|152|
4.329    202|214|198|234|231|201|186|138|97|33| 31|97|153|206|234|231|242|219|180|184|
4.348    159|214|222|263|211|220|204|148|100|41| 27|114|163|223|260|242|232|236|193|164|
4.368    182|182|258|268|253|250|199|166|102|26| 23|110|163|223|237|263|251|232|221|184|
4.388    208|211|257|273|243|252|201|168|94|46| 33|91|161|200|254|283|242|277|211|202|
4.407    219|241|252|260|272|244|224|162|107|37| 42|103|167|209|260|272|261|257|226|191|
4.427    215|243|246|280|293|243|199|187|128|25| 45|95|154|234|281|300|274|254|249|180|
4.446    237|257|307|282|295|275|228|202|102|39| 41|120|198|242|290|307|307|299|276|195|
4.466    229|279|278|315|289|288|245|181|125|27| 41|138|208|236|259|333|278|284|289|223|
