bin Ex Popul. 0- 0+ 1- 1+ 2- 2+ 3- 3+ 4- 4+ 5- 5+ 6- 6+ 7- 7+ 8- 8+ 9- 9+ 
892 3.0862129064532264 0.06813268989309061 0.0 0.0 0.06813268989309061 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
893 3.0896727863931965 0.0683113628367003 0.0 0.0 0.0683113628367003 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
894 3.0931326663331666 0.068490224381141 0.0 0.0 0.068490224381141 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
895 3.0965925462731367 0.06866927304785868 0.0 0.0 0.06866927304785868 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
896 3.1000524262131064 0.0688485073467655 0.0 0.0 0.0688485073467655 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
897 3.1035123061530765 0.06902792577620537 0.0 0.0 0.06902792577620537 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
898 3.1069721860930466 0.06920752682292163 0.0 0.0 0.06920752682292163 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
899 3.1104320660330167 0.06938730896202328 0.0 0.0 0.06938730896202328 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
900 3.1138919459729864 0.0695672706569515 0.0 0.0 0.0695672706569515 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
901 3.1173518259129565 0.069747410359448 0.0 0.0 0.069747410359448 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
902 3.1208117058529266 0.06992772650952107 0.0 0.0 0.06992772650952107 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
903 3.1242715857928967 0.07010821753541331 0.0 0.0 0.07010821753541331 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
904 3.1277314657328663 0.07028888185356941 0.0 0.0 0.07028888185356941 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
905 3.1311913456728364 0.0704697178686036 0.0 0.0 0.0704697178686036 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
906 3.1346512256128065 0.07065072397326738 0.0 0.0 0.07065072397326738 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
907 3.1381111055527766 0.07083189854841786 0.0 0.0 0.07083189854841786 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
908 3.1415709854927463 0.07101323996298566 0.0 0.0 0.07101323996298566 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
909 3.1450308654327164 0.07119474657394326 0.0 0.0 0.07119474657394326 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
910 3.1484907453726865 0.07137641672627364 0.0 0.0 0.07137641672627364 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
911 3.151950625312656 0.07155824875293845 0.0 0.0 0.07155824875293845 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
912 3.1554105052526262 0.07174024097484748 0.0 0.0 0.07174024097484748 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
913 3.1588703851925963 0.07192239170082738 0.0 0.0 0.07192239170082738 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
914 3.1623302651325664 0.07210469922759044 0.0 0.0 0.07210469922759044 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
915 3.165790145072536 0.07228716183970459 0.0 0.0 0.07228716183970459 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
916 3.169250025012506 0.07246977780956282 0.0 0.0 0.07246977780956282 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
917 3.1727099049524763 0.07265254539735212 0.0 0.0 0.07265254539735212 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
918 3.1761697848924464 0.07283546285102441 0.0 0.0 0.07283546285102441 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
919 3.179629664832416 0.07301852840626624 0.0 0.0 0.07301852840626624 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
920 3.183089544772386 0.07320174028646843 0.0 0.0 0.07320174028646843 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
921 3.1865494247123562 0.07338509670269767 0.0 0.0 0.07338509670269767 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
922 3.1900093046523263 0.07356859585366662 0.0 0.0 0.07356859585366662 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
923 3.193469184592296 0.07375223592570423 0.0 0.0 0.07375223592570423 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
924 3.196929064532266 0.07393601509272825 0.0 0.0 0.07393601509272825 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
925 3.200388944472236 0.07411993151621481 0.0 0.0 0.07411993151621481 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
926 3.2038488244122063 0.07430398334517123 0.0 0.0 0.07430398334517123 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
927 3.207308704352176 0.07448816871610721 0.0 0.0 0.07448816871610721 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
928 3.210768584292146 0.07467248575300629 0.0 0.0 0.07467248575300629 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
929 3.214228464232116 0.07485693256729896 0.0 0.0 0.07485693256729896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
930 3.2176883441720863 0.07504150725783441 0.0 0.0 0.07504150725783441 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
931 3.221148224112056 0.07522620791085274 0.0 0.0 0.07522620791085274 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
932 3.224608104052026 0.0754110325999588 0.0 0.0 0.0754110325999588 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
933 3.228067983991996 0.07559597938609437 0.0 0.0 0.07559597938609437 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
934 3.231527863931966 0.07578104631751145 0.0 0.0 0.07578104631751145 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
935 3.234987743871936 0.07596623142974626 0.0 0.0 0.07596623142974626 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
936 3.238447623811906 0.07615153274559237 0.0 0.0 0.07615153274559237 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
937 3.241907503751876 0.07633694827507524 0.0 0.0 0.07633694827507524 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
938 3.2453673836918457 0.07652247601542611 0.0 0.0 0.07652247601542611 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
939 3.248827263631816 0.07670811395105634 0.0 0.0 0.07670811395105634 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
940 3.252287143571786 0.07689386005353249 0.0 0.0 0.07689386005353249 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
941 3.255747023511756 0.0770797122815511 0.0 0.0 0.0770797122815511 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
942 3.2592069034517257 0.0772656685809135 0.0 0.0 0.0772656685809135 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
943 3.262666783391696 0.07745172688450203 0.0 0.0 0.07745172688450203 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
944 3.266126663331666 0.07763788511225546 0.0 0.0 0.07763788511225546 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
945 3.269586543271636 0.07782414117114454 0.0 0.0 0.07782414117114454 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
946 3.2730464232116057 0.07801049295514897 0.0 0.0 0.07801049295514897 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
947 3.2765063031515758 0.0781969383452339 0.0 0.0 0.0781969383452339 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
948 3.279966183091546 0.07838347520932583 0.0 0.0 0.07838347520932583 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
949 3.283426063031516 0.07857010140229098 0.0 0.0 0.07857010140229098 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
950 3.2868859429714856 0.0787568147659115 0.0 0.0 0.0787568147659115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
951 3.2903458229114557 0.07894361312886401 0.0 0.0 0.07894361312886401 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
952 3.293805702851426 0.07913049430669729 0.0 0.0 0.07913049430669729 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
953 3.297265582791396 0.07931745610180993 0.0 0.0 0.07931745610180993 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
954 3.3007254627313656 0.07950449630342975 0.0 0.0 0.07950449630342975 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
955 3.3041853426713357 0.07969161268759241 0.0 0.0 0.07969161268759241 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
956 3.307645222611306 0.07987880301711972 0.0 0.0 0.07987880301711972 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
957 3.3111051025512754 0.08006606504160017 0.0 0.0 0.08006606504160017 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
958 3.3145649824912455 0.08025339649736808 0.0 0.0 0.08025339649736808 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
959 3.3180248624312156 0.0804407951074835 0.0 0.0 0.0804407951074835 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
960 3.3214847423711857 0.08062825858171317 0.0 0.0 0.08062825858171317 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
961 3.3249446223111554 0.08081578461651065 0.0 0.0 0.08081578461651065 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
962 3.3284045022511255 0.08100337089499747 0.0 0.0 0.08100337089499747 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
963 3.3318643821910956 0.08119101508694469 0.0 0.0 0.08119101508694469 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
964 3.3353242621310657 0.08137871484875388 0.0 0.0 0.08137871484875388 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
965 3.3387841420710354 0.08156646782344001 0.0 0.0 0.08156646782344001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
966 3.3422440220110055 0.08175427164061319 0.0 0.0 0.08175427164061319 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
967 3.3457039019509756 0.08194212391646098 0.0 0.0 0.08194212391646098 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
968 3.3491637818909457 0.08213002225373237 0.0 0.0 0.08213002225373237 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
969 3.3526236618309153 0.08231796424172032 0.0 0.0 0.08231796424172032 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
970 3.3560835417708854 0.08250594745624559 0.0 0.0 0.08250594745624559 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
971 3.3595434217108555 0.08269396945964096 0.0 0.0 0.08269396945964096 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
972 3.3630033016508256 0.08288202780073557 0.0 0.0 0.08288202780073557 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
973 3.3664631815907953 0.08307012001483924 0.0 0.0 0.08307012001483924 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
974 3.3699230615307654 0.08325824362372831 0.0 0.0 0.08325824362372831 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
975 3.3733829414707355 0.08344639613563029 0.0 0.0 0.08344639613563029 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
976 3.3768428214107056 0.08363457504521053 0.0 0.0 0.08363457504521053 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
977 3.3803027013506752 0.08382277783355789 0.0 0.0 0.08382277783355789 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
978 3.3837625812906453 0.08401100196817131 0.0 0.0 0.08401100196817131 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
979 3.3872224612306154 0.08419924490294708 0.0 0.0 0.08419924490294708 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
980 3.390682341170585 0.08438750407816616 0.0 0.0 0.08438750407816616 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
981 3.394142221110555 0.08457577692048122 0.0 0.0 0.08457577692048122 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
982 3.3976021010505253 0.0847640608429058 0.0 0.0 0.0847640608429058 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
983 3.4010619809904954 0.08495235324480253 0.0 0.0 0.08495235324480253 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
984 3.404521860930465 0.08514065151187107 0.0 0.0 0.08514065151187107 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
985 3.407981740870435 0.08532895301613919 0.0 0.0 0.08532895301613919 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
986 3.4114416208104053 0.08551725511595111 0.0 0.0 0.08551725511595111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
987 3.4149015007503754 0.08570555515595778 0.0 0.0 0.08570555515595778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
988 3.418361380690345 0.0858938504671083 0.0 0.0 0.0858938504671083 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
989 3.421821260630315 0.08608213836663962 0.0 0.0 0.08608213836663962 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
990 3.425281140570285 0.08627041615806914 0.0 0.0 0.08627041615806914 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
991 3.4287410205102553 0.08645868113118599 0.0 0.0 0.08645868113118599 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
992 3.432200900450225 0.08664693056204258 0.0 0.0 0.08664693056204258 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
993 3.435660780390195 0.08683516171294883 0.0 0.0 0.08683516171294883 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
994 3.439120660330165 0.08702337183246402 0.0 0.0 0.08702337183246402 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
995 3.4425805402701353 0.08721155815539042 0.0 0.0 0.08721155815539042 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
996 3.446040420210105 0.08739971790276797 0.0 0.0 0.08739971790276797 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
997 3.449500300150075 0.08758784828186818 0.0 0.0 0.08758784828186818 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
998 3.452960180090045 0.08777594648618896 0.0 0.0 0.08777594648618896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
999 3.4564200600300152 0.08796400969545037 0.0 0.0 0.08796400969545037 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1000 3.459879939969985 0.08815203507559022 0.0 0.0 0.08815203507559022 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1001 3.463339819909955 0.0883400197787601 0.0 0.0 0.0883400197787601 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1002 3.466799699849925 0.08852796094332276 0.0 0.0 0.08852796094332276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1003 3.4702595797898947 0.0887158556938482 0.0 0.0 0.0887158556938482 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1004 3.473719459729865 0.08890370114111247 0.0 0.0 0.08890370114111247 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1005 3.477179339669835 0.08909149438209554 0.0 0.0 0.08909149438209554 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1006 3.480639219609805 0.08927923249997925 0.0 0.0 0.08927923249997925 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1007 3.4840990995497747 0.08946691256414725 0.0 0.0 0.08946691256414725 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1008 3.487558979489745 0.08965453163018478 0.0 0.0 0.08965453163018478 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1009 3.491018859429715 0.08984208673987742 0.0 0.0 0.08984208673987742 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1010 3.494478739369685 0.09002957492121326 0.0 0.0 0.09002957492121326 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1011 3.4979386193096547 0.09021699318838346 0.0 0.0 0.09021699318838346 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1012 3.5013984992496248 0.09040433854178306 0.0 0.0 0.09040433854178306 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1013 3.504858379189595 0.09059160796801469 0.0 0.0 0.09059160796801469 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1014 3.508318259129565 0.09077879843988959 0.0 0.0 0.09077879843988959 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1015 3.5117781390695346 0.09096590691643205 0.0 0.0 0.09096590691643205 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1016 3.5152380190095047 0.09115293034288281 0.0 0.0 0.09115293034288281 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1017 3.518697898949475 0.09133986565070229 0.0 0.0 0.09133986565070229 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1018 3.522157778889445 0.09152670975757672 0.0 0.0 0.09152670975757672 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1019 3.5256176588294146 0.0917134595674229 0.0 0.0 0.0917134595674229 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1020 3.5290775387693847 0.09190011197039319 0.0 0.0 0.09190011197039319 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1021 3.532537418709355 0.09208666384288347 0.0 0.0 0.09208666384288347 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1022 3.535997298649325 0.09227311204753899 0.0 0.0 0.09227311204753899 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
